committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00428623,GOOGLE LLC NETPAC,2018,M7,201807209115825106,23,D3093,1251024,CCM,CAMPAIGN COMMITTEE,C00258855,C00258855,VOLUNTEERS FOR SHIMKUS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-06-29 00:00:00,3000.00,H,HOUSE,15,H2IL20042,"SHIMKUS, JOHN",JOHN,SHIMKUS,,,,IL,ILLINOIS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-27 01:33:39.941,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4072020181576445147,COLLINSVILLE,62234,CONTRIBUTIONS,,2018,SB,4072620181576848057,http://docquery.fec.gov/cgi-bin/fecimg/?201807209115825106,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M8,201708189070455959,23,D2777,1179884,CCM,CAMPAIGN COMMITTEE,C00331769,C00331769,BARBARA LEE FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-07-12 00:00:00,3000.00,H,HOUSE,13,H8CA09060,"LEE, BARBARA",BARBARA,LEE,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-08-19 01:53:01.173,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4081820171447609717,OAKLAND,94612,CONTRIBUTIONS,,2018,SB,4081820171447636468,http://docquery.fec.gov/cgi-bin/fecimg/?201708189070455959,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M9,201709209074828829,23,D2827,1182932,CCM,CAMPAIGN COMMITTEE,C00439661,C00439661,FRIENDS OF ERIK PAULSEN,MN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-08-07 00:00:00,3000.00,H,HOUSE,03,H8MN03077,"PAULSEN, ERIK",ERIK,PAULSEN,,,,MN,MINNESOTA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-21 01:54:28.892,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4092020171455795001,EDEN PRAIRIE,55344,CONTRIBUTIONS,,2018,SB,4092020171455832725,http://docquery.fec.gov/cgi-bin/fecimg/?201709209074828829,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M9,201709209074828830,23,D2808,1182932,CCM,CAMPAIGN COMMITTEE,C00508804,C00508804,KYRSTEN SINEMA FOR CONGRESS,AZ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-08-18 00:00:00,3000.00,H,HOUSE,09,H2AZ09019,"SINEMA, KYRSTEN",KYRSTEN,SINEMA,,,,AZ,ARIZONA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-21 01:54:28.892,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4092020171455795001,TEMPE,852855879,CONTRIBUTIONS,,2018,SB,4092020171455832727,http://docquery.fec.gov/cgi-bin/fecimg/?201709209074828830,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M9,201809209122033255,23,D3143,1262795,CCM,CAMPAIGN COMMITTEE,C00451336,C00451336,RICHMOND FOR CONGRESS,LA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-08-15 00:00:00,3000.00,H,HOUSE,02,H8LA02054,"RICHMOND, CEDRIC L.",CEDRIC,RICHMOND,L.,,,LA,LOUISIANA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-21 01:34:18.101,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4092020181591786797,NEW ORLEANS,70126,CONTRIBUTIONS,,2018,SB,4092020181591815837,http://docquery.fec.gov/cgi-bin/fecimg/?201809209122033255,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655578,23,D3260,1275513,CCM,CAMPAIGN COMMITTEE,C00393652,C00393652,DONNELLY FOR INDIANA,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,3000.00,S,SENATE,,S2IN00091,"DONNELLY, JOSEPH",JOSEPH,DONNELLY,,,,IN,INDIANA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,WASHINGTON,200365592,CONTRIBUTIONS,,2018,SB,4110120181608405476,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655578,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655583,23,D3271,1275513,CCM,CAMPAIGN COMMITTEE,C00459099,C00459099,DELBENE FOR CONGRESS,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-20 00:00:00,3000.00,H,HOUSE,01,H0WA08046,"DELBENE, SUZAN K",SUZAN K,DELBENE,,,,WA,WASHINGTON,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.835,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,BOTHELL,980410487,CONTRIBUTIONS,,2018,SB,4110120181608405508,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655583,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655595,23,D3154,1275513,CCM,CAMPAIGN COMMITTEE,C00554261,C00554261,COMSTOCK FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,3000.00,H,HOUSE,10,H4VA10089,"COMSTOCK, BARBARA J.",BARBARA,COMSTOCK,J.,,,VA,VIRGINIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.837,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,MC LEAN,221010831,CONTRIBUTIONS,,2018,SB,4110120181608405576,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655595,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655601,23,D3205,1275513,CCM,CAMPAIGN COMMITTEE,C00257121,C00257121,CITIZENS FOR RUSH,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,3000.00,H,HOUSE,01,H2IL01042,"RUSH, BOBBY L.",BOBBY,RUSH,L.,,,IL,ILLINOIS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.839,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,CHICAGO,60680,CONTRIBUTIONS,,2018,SB,4110120181608405614,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655601,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655604,23,D3155,1275513,CCM,CAMPAIGN COMMITTEE,C00547893,C00547893,ELISE FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,3000.00,H,HOUSE,21,H4NY21079,"STEFANIK, ELISE M.",ELISE,STEFANIK,M.,,,NY,NEW YORK,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.839,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,WILLSBORO,12996,CONTRIBUTIONS,,2018,SB,4110120181608405633,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655604,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655605,23,D3156,1275513,CCM,CAMPAIGN COMMITTEE,C00287912,C00287912,LUCAS FOR CONGRESS,OK,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,3000.00,H,HOUSE,03,H4OK06056,"LUCAS, FRANK D.",FRANK D.,LUCAS,,,,OK,OKLAHOMA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.839,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,OKLAHOMA CITY,731011726,CONTRIBUTIONS,,2018,SB,4110120181608405637,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655605,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655612,23,D3217,1275513,CCM,CAMPAIGN COMMITTEE,C00343871,C00343871,SCHIFF FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,3000.00,H,HOUSE,28,H0CA27085,"SCHIFF, ADAM",ADAM,SCHIFF,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.841,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,LOS ANGELES,900175864,CONTRIBUTIONS,,2018,SB,4110120181608405679,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655612,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655617,23,D3218,1275513,CCM,CAMPAIGN COMMITTEE,C00434191,C00434191,JIM HIMES FOR CONGRESS,CT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,3000.00,H,HOUSE,04,H8CT04172,"HIMES, JIM",JIM,HIMES,,,,CT,CONNECTICUT,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.842,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,FAIRFIELD,06824,CONTRIBUTIONS,,2018,SB,4110120181608405709,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655617,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655618,23,D3268,1275513,CCM,CAMPAIGN COMMITTEE,C00469163,C00469163,TED DEUTCH FOR CONGRESS COMMITTEE,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-20 00:00:00,3000.00,H,HOUSE,22,H0FL19080,"DEUTCH, TED",TED,DEUTCH,,,,FL,FLORIDA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.842,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,WASHINGTON,20036,CONTRIBUTIONS,,2018,SB,4110120181608405717,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655618,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M11,201711209086770597,29,D2854,1191976,ORG,ORGANIZATION,,,MIKE HUNTER FOR ATTORNEY GENERAL 2018,OK,,,,,NON-FEDERAL CONTRIBUTION,,,2017-10-03 00:00:00,3000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-11-21 01:54:07.496,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4112020171465709728,OKLAHOMA CITY,73101,OTHER,,2018,SB,4112020171465744675,http://docquery.fec.gov/cgi-bin/fecimg/?201711209086770597,Other Disbursements,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,30G,201812069134465161,23,D3336,1297449,CCM,CAMPAIGN COMMITTEE,C00521948,C00521948,RODNEY FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-10-24 00:00:00,3000.00,H,HOUSE,13,H2IL13120,"DAVIS, RODNEY",RODNEY,DAVIS,,,,IL,ILLINOIS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:00.636,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4120620181620451596,TAYLORVILLE,625680344,CONTRIBUTIONS,,2018,SB,4121720181622105432,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134465161,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,30G,201812069134465164,23,D3337,1297449,CCM,CAMPAIGN COMMITTEE,C00467571,C00467571,"ANDY BARR FOR CONGRESS, INC.",KY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-10-24 00:00:00,3000.00,H,HOUSE,06,H0KY06104,"BARR, ANDY",ANDY,BARR,,,,KY,KENTUCKY,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:00.637,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4120620181620451596,LEXINGTON,40588,CONTRIBUTIONS,,2018,SB,4121720181622105446,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134465164,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M12,201712209089342355,23,D2877,1194977,CCM,CAMPAIGN COMMITTEE,C00473272,C00473272,DENHAM FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-11-07 00:00:00,3000.00,H,HOUSE,10,H0CA19173,"DENHAM, JEFF",JEFF,DENHAM,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-12-21 01:51:40.63,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4122020171489200637,SACRAMENTO,95833,CONTRIBUTIONS,,2018,SB,4122020171489231239,http://docquery.fec.gov/cgi-bin/fecimg/?201712209089342355,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M3,201803209096636556,23,D2971,1215159,CCM,CAMPAIGN COMMITTEE,C00492785,C00492785,TED CRUZ FOR SENATE,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-02-06 00:00:00,3500.00,S,SENATE,,S2TX00312,"CRUZ, TED",TED,CRUZ,,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-21 01:34:02.914,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032020181519043025,AUSTIN,78701,CONTRIBUTIONS,,2018,SB,4032020181519073959,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096636556,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M4,201804209111667280,23,D2989,1226186,CCM,CAMPAIGN COMMITTEE,C00496075,C00496075,RAND PAUL FOR US SENATE,KY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2018-03-23 00:00:00,3500.00,S,SENATE,,S0KY00156,"PAUL, RAND",RAND,PAUL,,,,KY,KENTUCKY,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-27 02:39:06.539,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020181526227570,NEWPORT,41072,CONTRIBUTIONS,,2018,SB,4042620181526686735,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111667280,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M10,201710209075859354,23,D2822,1188895,CCM,CAMPAIGN COMMITTEE,C00330894,C00330894,RYAN FOR CONGRESS,WI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-09-05 00:00:00,3500.00,H,HOUSE,01,H8WI01024,"RYAN, PAUL",PAUL,RYAN,,,,WI,WISCONSIN,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-30 11:51:14.768,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4102020171458743651,JANESVILLE,53547,CONTRIBUTIONS,,2018,SB,4102020171458778354,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075859354,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M5,201705199054033211,23,D2649,1163409,CCM,CAMPAIGN COMMITTEE,C00420760,C00420760,FRIENDS OF MAZIE HIRONO,HI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-04-07 00:00:00,4000.00,S,SENATE,,S2HI00106,"HIRONO, MAZIE",MAZIE,HIRONO,,,,HI,HAWAII,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4051920171405490415,HONOLULU,96809,CONTRIBUTIONS,,2018,SB,4051920171405514304,http://docquery.fec.gov/cgi-bin/fecimg/?201705199054033211,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M6,201706209063542477,23,D2714,1166943,CCM,CAMPAIGN COMMITTEE,C00472365,C00472365,"YODER FOR CONGRESS, INC",KS,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-05-26 00:00:00,4000.00,H,HOUSE,03,H0KS03137,"YODER, KEVIN",KEVIN,YODER,,,,KS,KANSAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-21 01:54:58.27,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4062020171410203950,OVERLAND PARK,66225,CONTRIBUTIONS,,2018,SB,4062020171410228596,http://docquery.fec.gov/cgi-bin/fecimg/?201706209063542477,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M6,201806209113911588,23,D3030,1239603,CCM,CAMPAIGN COMMITTEE,C00545749,C00545749,EMMER FOR CONGRESS,MN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-05-21 00:00:00,4000.00,H,HOUSE,06,H4MN06087,"EMMER, THOMAS EARL",THOMAS EARL,EMMER,,,,MN,MINNESOTA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-22 01:32:50.514,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4062020181570859569,ANOKA,553030998,CONTRIBUTIONS,,2018,SB,4062120181570967186,http://docquery.fec.gov/cgi-bin/fecimg/?201806209113911588,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M7,201707209066862781,23,D2750,1173824,CCM,CAMPAIGN COMMITTEE,C00436386,C00436386,FRIENDS OF JOHN BARRASSO,WY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-06-23 00:00:00,4000.00,S,SENATE,,S6WY00068,"BARRASSO, JOHN",JOHN,BARRASSO,,,,WY,WYOMING,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-26 02:16:36.533,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4072020171426276410,CASPER,82605,CONTRIBUTIONS,,2018,SB,4072520171432854752,http://docquery.fec.gov/cgi-bin/fecimg/?201707209066862781,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655585,23,D3152,1275513,CCM,CAMPAIGN COMMITTEE,C00392688,C00392688,"MCCAUL FOR CONGRESS, INC.",TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,4000.00,H,HOUSE,10,H4TX10093,"MCCAUL, MICHAEL",MICHAEL,MCCAUL,,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.835,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,AUSTIN,78701,CONTRIBUTIONS,,2018,SB,4110120181608405516,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655585,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655586,23,D3202,1275513,CCM,CAMPAIGN COMMITTEE,C00476523,C00476523,KAREN BASS FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,4000.00,H,HOUSE,37,H0CA33117,"BASS, KAREN",KAREN,BASS,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.835,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,LOS ANGELES,90017,CONTRIBUTIONS,,2018,SB,4110120181608405524,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655586,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655590,23,D3153,1275513,CCM,CAMPAIGN COMMITTEE,C00499392,C00499392,VALADAO FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,4000.00,H,HOUSE,21,H2CA20094,"VALADAO, DAVID",DAVID,VALADAO,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,FRESNO,937212924,CONTRIBUTIONS,,2018,SB,4110120181608405548,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655590,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655598,23,D3254,1275513,CCM,CAMPAIGN COMMITTEE,C00497115,C00497115,ROTHFUS FOR CONGRESS,PA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,4000.00,H,HOUSE,17,H0PA04220,"ROTHFUS, KEITH",KEITH,ROTHFUS,,,,PA,PENNSYLVANIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.838,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,SEWICKLEY,151430435,CONTRIBUTIONS,,2018,SB,4110120181608405594,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655598,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,30G,201812069134465160,23,D3335,1297449,CCM,CAMPAIGN COMMITTEE,C00546846,C00546846,CARLOS CURBELO CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-10-24 00:00:00,4000.00,H,HOUSE,26,H4FL26038,"CURBELO, CARLOS",CARLOS,CURBELO,,,,FL,FLORIDA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:00.636,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4120620181620451596,MIAMI,331733512,CONTRIBUTIONS,,2018,SB,4121720181622105424,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134465160,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,30G,201812069134465166,23,D3358,1297449,PAC,POLITICAL ACTION COMMITTEE,C00461723,C00461723,SAVE AMERICA PAC,ID,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-11-06 00:00:00,4000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-18 02:39:00.638,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4120620181620451596,BOISE,837026049,CONTRIBUTIONS,,2018,SB,4121720181622105460,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134465166,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,YE,201801319091066367,23,D2930,1203630,PAC,POLITICAL ACTION COMMITTEE,C00368696,C00368696,RESPONSIBILITY AND FREEDOM WORK PAC,MS,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-19 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-14 01:53:49.728,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4013120181503501593,JACKSON,392050080,CONTRIBUTIONS,,2018,SB,4021320181504514848,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091066367,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,YE,201801319091066368,23,D2931,1203630,PAC,POLITICAL ACTION COMMITTEE,C00455717,C00455717,FREE STATE PAC,KS,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-19 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-14 01:53:49.728,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4013120181503501593,SHAWNEE MISSION,662011791,CONTRIBUTIONS,,2018,SB,4021320181504514852,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091066368,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,YE,201801319091066370,23,D2935,1203630,PAC,POLITICAL ACTION COMMITTEE,C00525543,C00525543,PROJECT WEST PAC,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-19 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-14 01:53:56.192,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4013120181503501593,LONE TREE,801245506,CONTRIBUTIONS,,2018,SB,4021320181504514868,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091066370,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
